stock weight,bond weight,real estate weight,Sharpe All,Sharpe 0,Sharpe 1,Sharpe 2,Sharpe,std Sharpe
0.56,0.19,0.25,0.39799999999999996,0.044000000000000004,-0.41,2.155,0.6,1.12
0.56,0.2,0.24,0.392,0.03,-0.408,2.138,0.59,1.11
0.56,0.21,0.23,0.385,0.017,-0.406,2.121,0.58,1.11
0.56,0.22,0.22,0.37799999999999995,0.003,-0.40399999999999997,2.103,0.57,1.1
0.56,0.23,0.21,0.371,-0.01,-0.402,2.085,0.56,1.09
0.56,0.24,0.2,0.364,-0.024,-0.4,2.0669999999999997,0.55,1.09
0.56,0.25,0.19,0.35700000000000004,-0.037000000000000005,-0.39799999999999996,2.049,0.54,1.08
0.56,0.26,0.18,0.35,-0.05,-0.396,2.03,0.53,1.07
0.56,0.27,0.17,0.34299999999999997,-0.063,-0.39399999999999996,2.012,0.52,1.06
0.56,0.28,0.16,0.336,-0.076,-0.392,1.993,0.51,1.06
0.56,0.29,0.15,0.33,-0.08900000000000001,-0.389,1.974,0.5,1.05
0.56,0.3,0.14,0.32299999999999995,-0.10099999999999999,-0.387,1.955,0.49,1.04
0.56,0.31,0.13,0.316,-0.113,-0.385,1.936,0.48,1.04
0.56,0.32,0.12,0.309,-0.126,-0.38299999999999995,1.9169999999999998,0.47,1.03
0.56,0.35,0.09,0.289,-0.161,-0.376,1.861,0.44,1.01
0.56,0.36,0.08,0.282,-0.172,-0.373,1.8419999999999999,0.43,1.0
0.56,0.37,0.07,0.275,-0.183,-0.371,1.824,0.42,0.99
0.56,0.38,0.06,0.268,-0.19399999999999998,-0.369,1.805,0.41,0.99
0.56,0.39,0.05,0.262,-0.204,-0.366,1.787,0.41,0.98
0.56,0.4,0.04,0.255,-0.214,-0.364,1.7690000000000001,0.4,0.97
0.56,0.41,0.03,0.248,-0.223,-0.361,1.751,0.39,0.96
0.56,0.42,0.02,0.242,-0.233,-0.359,1.733,0.38,0.96
0.56,0.43,0.01,0.235,-0.242,-0.35600000000000004,1.715,0.37,0.95
0.56,0.44,0.0,0.22899999999999998,-0.25,-0.354,1.6969999999999998,0.36,0.94
0.57,0.0,0.43,0.513,0.282,-0.44299999999999995,2.332,0.72,1.18
0.57,0.01,0.42,0.507,0.27,-0.442,2.332,0.72,1.18
0.57,0.02,0.41,0.501,0.257,-0.441,2.332,0.72,1.18
0.57,0.03,0.4,0.495,0.244,-0.44,2.33,0.71,1.18
0.57,0.04,0.39,0.489,0.231,-0.43799999999999994,2.327,0.71,1.18
0.57,0.05,0.38,0.483,0.218,-0.43700000000000006,2.322,0.7,1.18
0.57,0.09,0.34,0.45799999999999996,0.165,-0.431,2.291,0.68,1.17
0.57,0.1,0.33,0.451,0.151,-0.43,2.281,0.67,1.17
0.57,0.11,0.32,0.445,0.138,-0.428,2.27,0.66,1.16
0.57,0.12,0.31,0.43799999999999994,0.124,-0.426,2.2569999999999997,0.65,1.16
0.57,0.13,0.3,0.43200000000000005,0.11,-0.425,2.244,0.64,1.15
0.57,0.14,0.29,0.425,0.09699999999999999,-0.423,2.23,0.63,1.15
0.57,0.15,0.28,0.419,0.083,-0.42100000000000004,2.2159999999999997,0.63,1.14
0.57,0.16,0.27,0.41200000000000003,0.069,-0.42,2.201,0.62,1.14
0.57,0.17,0.26,0.405,0.055999999999999994,-0.418,2.185,0.61,1.13
0.57,0.18,0.25,0.39899999999999997,0.042,-0.41600000000000004,2.169,0.6,1.13
0.57,0.19,0.24,0.392,0.028999999999999998,-0.414,2.1519999999999997,0.59,1.12
0.57,0.2,0.23,0.385,0.015,-0.41200000000000003,2.135,0.58,1.11
0.57,0.23,0.2,0.365,-0.025,-0.40700000000000003,2.083,0.55,1.09
0.57,0.24,0.19,0.358,-0.038,-0.405,2.065,0.54,1.09
0.57,0.25,0.18,0.35100000000000003,-0.051,-0.40299999999999997,2.0469999999999997,0.53,1.08
0.57,0.26,0.17,0.344,-0.064,-0.4,2.028,0.52,1.07
0.57,0.27,0.16,0.33799999999999997,-0.076,-0.39799999999999996,2.01,0.51,1.07
0.57,0.28,0.15,0.331,-0.08900000000000001,-0.396,1.9909999999999999,0.5,1.06
0.57,0.36,0.07,0.27699999999999997,-0.183,-0.37799999999999995,1.8419999999999999,0.43,1.0
0.57,0.37,0.06,0.271,-0.193,-0.376,1.824,0.42,1.0
0.57,0.38,0.05,0.264,-0.203,-0.373,1.805,0.41,0.99
0.57,0.39,0.04,0.258,-0.213,-0.371,1.787,0.4,0.98
0.57,0.4,0.03,0.251,-0.223,-0.368,1.7690000000000001,0.39,0.98
0.57,0.41,0.02,0.245,-0.23199999999999998,-0.366,1.751,0.38,0.97
0.57,0.42,0.01,0.23800000000000002,-0.24100000000000002,-0.364,1.733,0.38,0.96
0.57,0.43,0.0,0.23199999999999998,-0.25,-0.361,1.716,0.37,0.95
0.58,0.0,0.42,0.505,0.266,-0.447,2.3280000000000003,0.72,1.18
0.58,0.01,0.41,0.499,0.253,-0.446,2.329,0.71,1.18
0.58,0.02,0.4,0.493,0.24100000000000002,-0.445,2.3280000000000003,0.71,1.18
0.58,0.03,0.39,0.48700000000000004,0.228,-0.444,2.326,0.7,1.18
0.58,0.04,0.38,0.48100000000000004,0.215,-0.442,2.323,0.7,1.18
0.58,0.05,0.37,0.475,0.20199999999999999,-0.441,2.318,0.69,1.18
0.58,0.08,0.34,0.457,0.162,-0.43700000000000006,2.2969999999999997,0.67,1.17
0.58,0.09,0.33,0.45,0.149,-0.435,2.287,0.67,1.17
0.58,0.1,0.32,0.444,0.135,-0.434,2.2769999999999997,0.66,1.17
0.58,0.11,0.31,0.43799999999999994,0.122,-0.43200000000000005,2.266,0.65,1.16
0.58,0.12,0.3,0.431,0.10800000000000001,-0.431,2.253,0.64,1.16
0.58,0.13,0.29,0.425,0.095,-0.429,2.24,0.64,1.15
0.58,0.14,0.28,0.418,0.081,-0.42700000000000005,2.227,0.63,1.15
0.58,0.15,0.27,0.41200000000000003,0.068,-0.426,2.2119999999999997,0.62,1.15
0.58,0.16,0.26,0.405,0.054000000000000006,-0.424,2.197,0.61,1.14
0.58,0.17,0.25,0.39899999999999997,0.040999999999999995,-0.42200000000000004,2.182,0.6,1.13
0.58,0.18,0.24,0.392,0.027000000000000003,-0.42,2.166,0.59,1.13
0.58,0.19,0.23,0.385,0.013999999999999999,-0.419,2.149,0.58,1.12
0.58,0.2,0.22,0.379,0.001,-0.41700000000000004,2.133,0.57,1.12
0.58,0.22,0.2,0.365,-0.026000000000000002,-0.413,2.0980000000000003,0.55,1.1
0.58,0.23,0.19,0.359,-0.039,-0.41100000000000003,2.08,0.54,1.1
0.58,0.24,0.18,0.35200000000000004,-0.052000000000000005,-0.409,2.062,0.53,1.09
0.58,0.25,0.17,0.34600000000000003,-0.064,-0.40700000000000003,2.044,0.52,1.08
0.58,0.26,0.16,0.33899999999999997,-0.077,-0.405,2.026,0.51,1.08
0.58,0.27,0.15,0.332,-0.08900000000000001,-0.40299999999999997,2.008,0.51,1.07
0.58,0.28,0.14,0.326,-0.102,-0.401,1.989,0.5,1.06
0.58,0.35,0.07,0.27899999999999997,-0.182,-0.385,1.86,0.43,1.01
0.58,0.36,0.06,0.273,-0.193,-0.38299999999999995,1.841,0.42,1.01
0.58,0.37,0.05,0.266,-0.203,-0.38,1.8230000000000002,0.41,1.0
0.58,0.38,0.04,0.26,-0.213,-0.37799999999999995,1.805,0.4,0.99
0.58,0.39,0.03,0.254,-0.222,-0.376,1.787,0.4,0.99
0.58,0.4,0.02,0.247,-0.231,-0.373,1.7690000000000001,0.39,0.98
0.58,0.41,0.01,0.24100000000000002,-0.24,-0.371,1.751,0.38,0.97
0.58,0.42,0.0,0.23399999999999999,-0.249,-0.368,1.733,0.37,0.96
0.59,0.0,0.41,0.49700000000000005,0.25,-0.451,2.324,0.71,1.18
0.59,0.01,0.4,0.49200000000000005,0.237,-0.45,2.325,0.7,1.18
0.59,0.02,0.39,0.486,0.22399999999999998,-0.449,2.324,0.7,1.18
0.59,0.03,0.38,0.48,0.212,-0.44799999999999995,2.322,0.7,1.18
0.59,0.04,0.37,0.474,0.19899999999999998,-0.446,2.318,0.69,1.18
0.59,0.05,0.36,0.46799999999999997,0.18600000000000003,-0.445,2.314,0.68,1.18
0.59,0.07,0.34,0.456,0.159,-0.442,2.301,0.67,1.18
0.59,0.08,0.33,0.449,0.146,-0.441,2.293,0.67,1.18
0.59,0.09,0.32,0.44299999999999995,0.133,-0.44,2.283,0.66,1.17
0.59,0.1,0.31,0.43700000000000006,0.11900000000000001,-0.43799999999999994,2.273,0.65,1.17
0.59,0.11,0.3,0.431,0.106,-0.436,2.262,0.64,1.17
0.59,0.12,0.29,0.424,0.09300000000000001,-0.435,2.25,0.64,1.16
0.59,0.13,0.28,0.418,0.079,-0.433,2.237,0.63,1.16
0.59,0.14,0.27,0.41100000000000003,0.066,-0.43200000000000005,2.2230000000000003,0.62,1.15
0.59,0.15,0.26,0.405,0.052000000000000005,-0.43,2.209,0.61,1.15
0.59,0.16,0.25,0.39899999999999997,0.039,-0.428,2.194,0.6,1.14
0.59,0.17,0.24,0.392,0.026000000000000002,-0.426,2.178,0.59,1.14
0.59,0.18,0.23,0.386,0.012,-0.425,2.1630000000000003,0.58,1.13
0.59,0.19,0.22,0.379,-0.001,-0.423,2.146,0.57,1.12
0.59,0.2,0.21,0.373,-0.013999999999999999,-0.42100000000000004,2.13,0.56,1.12
0.59,0.21,0.2,0.366,-0.027000000000000003,-0.419,2.113,0.56,1.11
0.59,0.22,0.19,0.36,-0.04,-0.41700000000000004,2.095,0.55,1.11
0.59,0.23,0.18,0.353,-0.052000000000000005,-0.415,2.0780000000000003,0.54,1.1
0.59,0.24,0.17,0.34700000000000003,-0.065,-0.413,2.06,0.53,1.09
0.59,0.25,0.16,0.34,-0.078,-0.41100000000000003,2.042,0.52,1.09
0.59,0.26,0.15,0.33299999999999996,-0.09,-0.409,2.024,0.51,1.08
0.59,0.27,0.14,0.327,-0.102,-0.40700000000000003,2.006,0.5,1.07
0.59,0.28,0.13,0.32,-0.114,-0.405,1.9869999999999999,0.49,1.07
0.59,0.34,0.07,0.282,-0.182,-0.392,1.8769999999999998,0.43,1.02
0.59,0.35,0.06,0.275,-0.192,-0.389,1.859,0.43,1.02
0.59,0.36,0.05,0.26899999999999996,-0.203,-0.387,1.841,0.42,1.01
0.59,0.37,0.04,0.262,-0.212,-0.385,1.8219999999999998,0.41,1.0
0.59,0.38,0.03,0.256,-0.222,-0.382,1.804,0.4,0.99
0.59,0.39,0.02,0.25,-0.231,-0.38,1.787,0.39,0.99
0.59,0.4,0.01,0.243,-0.24,-0.37799999999999995,1.7690000000000001,0.38,0.98
0.59,0.41,0.0,0.237,-0.248,-0.375,1.751,0.38,0.97
0.6,0.0,0.4,0.49,0.23399999999999999,-0.455,2.32,0.7,1.18
0.6,0.01,0.39,0.484,0.221,-0.45399999999999996,2.3209999999999997,0.7,1.18
0.6,0.02,0.38,0.478,0.20800000000000002,-0.45299999999999996,2.32,0.69,1.18
0.6,0.03,0.37,0.47200000000000003,0.196,-0.452,2.318,0.69,1.18
0.6,0.04,0.36,0.466,0.183,-0.45,2.314,0.68,1.18
0.6,0.05,0.35,0.46,0.17,-0.449,2.309,0.68,1.18
0.6,0.06,0.34,0.45399999999999996,0.157,-0.44799999999999995,2.3040000000000003,0.67,1.18
0.6,0.07,0.33,0.44799999999999995,0.14400000000000002,-0.446,2.296,0.66,1.18
0.6,0.08,0.32,0.442,0.13,-0.445,2.2880000000000003,0.66,1.18
0.6,0.09,0.31,0.436,0.11699999999999999,-0.44299999999999995,2.279,0.65,1.17
0.6,0.1,0.3,0.43,0.10400000000000001,-0.442,2.269,0.64,1.17
0.6,0.11,0.29,0.424,0.091,-0.44,2.2569999999999997,0.64,1.17
0.6,0.12,0.28,0.418,0.077,-0.439,2.245,0.63,1.16
0.6,0.13,0.27,0.41100000000000003,0.064,-0.43700000000000006,2.233,0.62,1.16
0.6,0.14,0.26,0.405,0.051,-0.436,2.219,0.61,1.15
0.6,0.15,0.25,0.39899999999999997,0.037000000000000005,-0.434,2.205,0.6,1.15
0.6,0.16,0.24,0.392,0.024,-0.43200000000000005,2.19,0.59,1.14
0.6,0.17,0.23,0.386,0.011000000000000001,-0.431,2.175,0.58,1.14
0.6,0.18,0.22,0.379,-0.002,-0.429,2.1590000000000003,0.58,1.13
0.6,0.19,0.21,0.373,-0.015,-0.42700000000000005,2.1430000000000002,0.57,1.13
0.6,0.2,0.2,0.36700000000000005,-0.027999999999999997,-0.425,2.126,0.56,1.12
0.6,0.21,0.19,0.36,-0.040999999999999995,-0.423,2.109,0.55,1.11
0.6,0.22,0.18,0.354,-0.053,-0.42100000000000004,2.092,0.54,1.11
0.6,0.23,0.17,0.34700000000000003,-0.066,-0.419,2.075,0.53,1.1
0.6,0.24,0.16,0.341,-0.078,-0.41700000000000004,2.057,0.52,1.1
0.6,0.25,0.15,0.335,-0.091,-0.415,2.039,0.51,1.09
0.6,0.26,0.14,0.32799999999999996,-0.10300000000000001,-0.413,2.021,0.5,1.08
0.6,0.27,0.13,0.322,-0.115,-0.41100000000000003,2.003,0.49,1.08
0.6,0.28,0.12,0.315,-0.126,-0.409,1.985,0.48,1.07
0.6,0.33,0.07,0.28300000000000003,-0.182,-0.39799999999999996,1.8940000000000001,0.44,1.03
0.6,0.34,0.06,0.27699999999999997,-0.192,-0.396,1.876,0.43,1.03
0.6,0.35,0.05,0.271,-0.20199999999999999,-0.39399999999999996,1.858,0.42,1.02
0.6,0.36,0.04,0.265,-0.212,-0.391,1.84,0.41,1.01
0.6,0.37,0.03,0.258,-0.221,-0.389,1.8219999999999998,0.4,1.01
0.6,0.38,0.02,0.252,-0.23,-0.387,1.804,0.4,1.0
0.6,0.39,0.01,0.24600000000000002,-0.239,-0.384,1.786,0.39,0.99
0.6,0.4,0.0,0.24,-0.247,-0.382,1.768,0.38,0.98
0.61,0.0,0.39,0.48200000000000004,0.218,-0.45899999999999996,2.316,0.69,1.18
0.61,0.01,0.38,0.47700000000000004,0.205,-0.45799999999999996,2.316,0.69,1.18
0.61,0.02,0.37,0.47100000000000003,0.193,-0.457,2.315,0.68,1.18
0.61,0.03,0.36,0.465,0.18,-0.455,2.313,0.68,1.18
0.61,0.04,0.35,0.45899999999999996,0.16699999999999998,-0.45399999999999996,2.31,0.67,1.18
0.61,0.05,0.34,0.45299999999999996,0.154,-0.45299999999999996,2.305,0.67,1.18
0.61,0.06,0.33,0.447,0.141,-0.452,2.299,0.66,1.18
0.61,0.07,0.32,0.441,0.128,-0.45,2.292,0.66,1.18
0.61,0.08,0.31,0.435,0.115,-0.449,2.2840000000000003,0.65,1.18
0.61,0.09,0.3,0.429,0.102,-0.447,2.275,0.64,1.18
0.61,0.1,0.29,0.423,0.08900000000000001,-0.446,2.2640000000000002,0.64,1.17
0.61,0.11,0.28,0.41700000000000004,0.075,-0.444,2.253,0.63,1.17
0.61,0.12,0.27,0.41100000000000003,0.062,-0.44299999999999995,2.241,0.62,1.16
0.61,0.13,0.26,0.405,0.049,-0.441,2.228,0.61,1.16
0.61,0.14,0.25,0.39899999999999997,0.036000000000000004,-0.44,2.215,0.6,1.16
0.61,0.15,0.24,0.392,0.023,-0.43799999999999994,2.201,0.6,1.15
0.61,0.16,0.23,0.386,0.01,-0.436,2.186,0.59,1.15
0.61,0.17,0.22,0.38,-0.003,-0.434,2.171,0.58,1.14
0.61,0.18,0.21,0.373,-0.016,-0.433,2.155,0.57,1.13
0.61,0.19,0.2,0.36700000000000005,-0.028999999999999998,-0.431,2.1390000000000002,0.56,1.13
0.61,0.2,0.19,0.361,-0.042,-0.429,2.123,0.55,1.12
0.61,0.21,0.18,0.355,-0.054000000000000006,-0.42700000000000005,2.106,0.54,1.12
0.61,0.22,0.17,0.348,-0.067,-0.425,2.089,0.53,1.11
0.61,0.23,0.16,0.342,-0.079,-0.423,2.072,0.52,1.1
0.61,0.24,0.15,0.336,-0.091,-0.42100000000000004,2.0540000000000003,0.51,1.1
0.61,0.25,0.14,0.32899999999999996,-0.10300000000000001,-0.419,2.037,0.5,1.09
0.61,0.26,0.13,0.32299999999999995,-0.115,-0.41700000000000004,2.019,0.5,1.08
0.61,0.27,0.12,0.317,-0.127,-0.415,2.001,0.49,1.08
0.61,0.28,0.11,0.31,-0.138,-0.413,1.983,0.48,1.07
0.61,0.32,0.07,0.285,-0.182,-0.405,1.911,0.44,1.04
0.61,0.33,0.06,0.27899999999999997,-0.192,-0.402,1.892,0.43,1.04
0.61,0.34,0.05,0.273,-0.20199999999999999,-0.4,1.874,0.42,1.03
0.61,0.35,0.04,0.267,-0.21100000000000002,-0.39799999999999996,1.8559999999999999,0.42,1.02
0.61,0.36,0.03,0.261,-0.221,-0.396,1.839,0.41,1.01
0.61,0.37,0.02,0.254,-0.23,-0.39299999999999996,1.821,0.4,1.01
0.61,0.38,0.01,0.248,-0.23800000000000002,-0.391,1.8030000000000002,0.39,1.0
0.61,0.39,0.0,0.242,-0.247,-0.38799999999999996,1.786,0.38,0.99
0.62,0.0,0.38,0.475,0.203,-0.46299999999999997,2.312,0.68,1.18
0.62,0.01,0.37,0.469,0.19,-0.462,2.312,0.68,1.18
0.62,0.02,0.36,0.46399999999999997,0.177,-0.46,2.311,0.68,1.19
0.62,0.03,0.35,0.45799999999999996,0.165,-0.45899999999999996,2.309,0.67,1.19
0.62,0.04,0.34,0.452,0.152,-0.45799999999999996,2.305,0.67,1.19
0.62,0.05,0.33,0.446,0.139,-0.457,2.3,0.66,1.18
0.62,0.06,0.32,0.441,0.126,-0.455,2.294,0.66,1.18
0.62,0.07,0.31,0.435,0.113,-0.45399999999999996,2.287,0.65,1.18
0.62,0.08,0.3,0.429,0.1,-0.452,2.279,0.64,1.18
0.62,0.09,0.29,0.423,0.087,-0.451,2.27,0.64,1.18
0.62,0.1,0.28,0.41700000000000004,0.07400000000000001,-0.45,2.26,0.63,1.17
0.62,0.11,0.27,0.41100000000000003,0.06,-0.44799999999999995,2.249,0.62,1.17
0.62,0.12,0.26,0.405,0.047,-0.446,2.237,0.61,1.17
0.62,0.13,0.25,0.39799999999999996,0.034,-0.445,2.224,0.6,1.16
0.62,0.14,0.24,0.392,0.021,-0.44299999999999995,2.211,0.6,1.16
0.62,0.15,0.23,0.386,0.008,-0.442,2.197,0.59,1.15
0.62,0.16,0.22,0.38,-0.004,-0.44,2.182,0.58,1.15
0.62,0.17,0.21,0.374,-0.017,-0.43799999999999994,2.167,0.57,1.14
0.62,0.18,0.2,0.368,-0.03,-0.436,2.1519999999999997,0.56,1.14
0.62,0.19,0.19,0.361,-0.043,-0.435,2.136,0.55,1.13
0.62,0.2,0.18,0.355,-0.055,-0.433,2.119,0.54,1.12
0.62,0.21,0.17,0.349,-0.067,-0.431,2.103,0.54,1.12
0.62,0.22,0.16,0.34299999999999997,-0.08,-0.429,2.086,0.53,1.11
0.62,0.23,0.15,0.337,-0.092,-0.42700000000000005,2.069,0.52,1.11
0.62,0.24,0.14,0.33,-0.10400000000000001,-0.425,2.051,0.51,1.1
0.62,0.25,0.13,0.324,-0.115,-0.423,2.0340000000000003,0.5,1.09
0.62,0.26,0.12,0.318,-0.127,-0.42100000000000004,2.016,0.49,1.09
0.62,0.27,0.11,0.312,-0.138,-0.419,1.9980000000000002,0.48,1.08
0.62,0.28,0.1,0.306,-0.149,-0.41700000000000004,1.9809999999999999,0.47,1.07
0.62,0.31,0.07,0.287,-0.18100000000000002,-0.41100000000000003,1.9269999999999998,0.44,1.05
0.62,0.32,0.06,0.281,-0.192,-0.409,1.909,0.44,1.05
0.62,0.33,0.05,0.275,-0.201,-0.406,1.891,0.43,1.04
0.62,0.34,0.04,0.26899999999999996,-0.21100000000000002,-0.40399999999999997,1.8730000000000002,0.42,1.03
0.62,0.35,0.03,0.263,-0.22,-0.402,1.855,0.41,1.02
0.62,0.36,0.02,0.257,-0.22899999999999998,-0.39899999999999997,1.837,0.4,1.02
0.62,0.37,0.01,0.251,-0.23800000000000002,-0.397,1.82,0.4,1.01
0.62,0.38,0.0,0.245,-0.24600000000000002,-0.395,1.8019999999999998,0.39,1.0
0.63,0.0,0.37,0.46799999999999997,0.187,-0.466,2.3080000000000003,0.68,1.18
0.63,0.01,0.36,0.462,0.175,-0.465,2.3080000000000003,0.67,1.19
0.63,0.02,0.35,0.457,0.162,-0.46399999999999997,2.307,0.67,1.19
0.63,0.03,0.34,0.451,0.149,-0.46299999999999997,2.3040000000000003,0.66,1.19
0.63,0.04,0.33,0.445,0.13699999999999998,-0.461,2.3,0.66,1.19
0.63,0.05,0.32,0.44,0.124,-0.46,2.296,0.65,1.19
0.63,0.06,0.31,0.434,0.111,-0.45899999999999996,2.29,0.65,1.18
0.63,0.07,0.3,0.428,0.098,-0.457,2.283,0.64,1.18
0.63,0.08,0.29,0.42200000000000004,0.085,-0.456,2.274,0.63,1.18
0.63,0.09,0.28,0.41600000000000004,0.07200000000000001,-0.455,2.265,0.63,1.18
0.63,0.1,0.27,0.41,0.059000000000000004,-0.45299999999999996,2.255,0.62,1.17
0.63,0.11,0.26,0.40399999999999997,0.046,-0.452,2.244,0.61,1.17
0.63,0.12,0.25,0.39799999999999996,0.033,-0.45,2.2319999999999998,0.6,1.17
0.63,0.13,0.24,0.392,0.02,-0.44799999999999995,2.22,0.6,1.16
0.63,0.14,0.23,0.386,0.006999999999999999,-0.447,2.206,0.59,1.16
0.63,0.15,0.22,0.38,-0.006,-0.445,2.193,0.58,1.15
0.63,0.16,0.21,0.374,-0.018000000000000002,-0.444,2.178,0.57,1.15
0.63,0.17,0.2,0.368,-0.031,-0.442,2.1630000000000003,0.56,1.14
0.63,0.18,0.19,0.36200000000000004,-0.043,-0.44,2.148,0.56,1.14
0.63,0.19,0.18,0.35600000000000004,-0.055999999999999994,-0.43799999999999994,2.1319999999999997,0.55,1.13
0.63,0.2,0.17,0.35,-0.068,-0.436,2.116,0.54,1.13
0.63,0.21,0.16,0.344,-0.08,-0.435,2.099,0.53,1.12
0.63,0.22,0.15,0.33799999999999997,-0.092,-0.433,2.082,0.52,1.11
0.63,0.23,0.14,0.331,-0.10400000000000001,-0.431,2.065,0.51,1.11
0.63,0.24,0.13,0.325,-0.11599999999999999,-0.429,2.048,0.5,1.1
0.63,0.25,0.12,0.319,-0.127,-0.42700000000000005,2.031,0.49,1.09
0.63,0.26,0.11,0.313,-0.138,-0.425,2.013,0.48,1.09
0.63,0.27,0.1,0.307,-0.15,-0.423,1.996,0.47,1.08
0.63,0.28,0.09,0.301,-0.16,-0.42100000000000004,1.9780000000000002,0.47,1.07
0.63,0.3,0.07,0.289,-0.18100000000000002,-0.41700000000000004,1.942,0.45,1.06
0.63,0.31,0.06,0.28300000000000003,-0.191,-0.414,1.925,0.44,1.05
0.63,0.32,0.05,0.27699999999999997,-0.201,-0.41200000000000003,1.9069999999999998,0.43,1.05
0.63,0.33,0.04,0.271,-0.21100000000000002,-0.41,1.889,0.42,1.04
0.63,0.34,0.03,0.265,-0.22,-0.408,1.871,0.41,1.03
0.63,0.35,0.02,0.259,-0.22899999999999998,-0.406,1.854,0.41,1.03
0.63,0.36,0.01,0.253,-0.237,-0.40299999999999997,1.8359999999999999,0.4,1.02
0.63,0.37,0.0,0.247,-0.245,-0.401,1.819,0.39,1.01
0.64,0.0,0.36,0.461,0.172,-0.47,2.303,0.67,1.19
0.64,0.01,0.35,0.456,0.16,-0.46799999999999997,2.303,0.66,1.19
0.64,0.02,0.34,0.45,0.147,-0.467,2.302,0.66,1.19
0.64,0.03,0.33,0.444,0.134,-0.466,2.299,0.66,1.19
0.64,0.04,0.32,0.439,0.122,-0.465,2.296,0.65,1.19
0.64,0.05,0.31,0.433,0.109,-0.46299999999999997,2.291,0.65,1.19
0.64,0.06,0.3,0.42700000000000005,0.096,-0.462,2.285,0.64,1.19
0.64,0.07,0.29,0.42200000000000004,0.083,-0.461,2.278,0.63,1.18
0.64,0.08,0.28,0.41600000000000004,0.07,-0.45899999999999996,2.27,0.63,1.18
0.64,0.09,0.27,0.41,0.057,-0.45799999999999996,2.26,0.62,1.18
0.64,0.1,0.26,0.40399999999999997,0.044000000000000004,-0.457,2.25,0.61,1.18
0.64,0.11,0.25,0.39799999999999996,0.032,-0.455,2.239,0.61,1.17
0.64,0.12,0.24,0.392,0.019,-0.45299999999999996,2.228,0.6,1.17
0.64,0.13,0.23,0.386,0.006,-0.452,2.215,0.59,1.16
0.64,0.14,0.22,0.38,-0.006999999999999999,-0.45,2.202,0.58,1.16
0.64,0.15,0.21,0.374,-0.019,-0.449,2.188,0.57,1.16
0.64,0.16,0.2,0.368,-0.032,-0.447,2.174,0.56,1.15
0.64,0.17,0.19,0.36200000000000004,-0.044000000000000004,-0.445,2.1590000000000003,0.56,1.14
0.64,0.18,0.18,0.35600000000000004,-0.057,-0.444,2.144,0.55,1.14
0.64,0.19,0.17,0.35,-0.069,-0.442,2.128,0.54,1.13
0.64,0.2,0.16,0.344,-0.081,-0.44,2.112,0.53,1.13
0.64,0.21,0.15,0.33799999999999997,-0.09300000000000001,-0.43799999999999994,2.096,0.52,1.12
0.64,0.22,0.14,0.332,-0.105,-0.436,2.079,0.51,1.12
0.64,0.23,0.13,0.326,-0.11599999999999999,-0.434,2.062,0.5,1.11
0.64,0.24,0.12,0.32,-0.128,-0.43200000000000005,2.045,0.49,1.1
0.64,0.25,0.11,0.314,-0.139,-0.431,2.028,0.49,1.1
0.64,0.26,0.1,0.308,-0.15,-0.429,2.01,0.48,1.09
0.64,0.27,0.09,0.302,-0.16,-0.42700000000000005,1.993,0.47,1.08
0.64,0.28,0.08,0.29600000000000004,-0.171,-0.424,1.975,0.46,1.08
0.64,0.29,0.07,0.29,-0.18100000000000002,-0.42200000000000004,1.9580000000000002,0.45,1.07
0.64,0.3,0.06,0.284,-0.191,-0.42,1.94,0.44,1.06
0.64,0.31,0.05,0.278,-0.201,-0.418,1.922,0.43,1.06
0.64,0.32,0.04,0.273,-0.21,-0.41600000000000004,1.905,0.43,1.05
0.64,0.33,0.03,0.267,-0.21899999999999997,-0.414,1.8869999999999998,0.42,1.04
0.64,0.34,0.02,0.261,-0.228,-0.41200000000000003,1.87,0.41,1.04
0.64,0.35,0.01,0.255,-0.237,-0.409,1.8519999999999999,0.4,1.03
0.64,0.36,0.0,0.249,-0.245,-0.40700000000000003,1.835,0.39,1.02
0.65,0.0,0.35,0.45399999999999996,0.157,-0.473,2.299,0.66,1.19
0.65,0.01,0.34,0.449,0.145,-0.47200000000000003,2.299,0.66,1.19
0.65,0.02,0.33,0.44299999999999995,0.132,-0.47,2.2969999999999997,0.65,1.19
0.65,0.03,0.32,0.43799999999999994,0.12,-0.469,2.295,0.65,1.19
0.65,0.04,0.31,0.43200000000000005,0.107,-0.46799999999999997,2.291,0.64,1.19
0.65,0.05,0.3,0.42700000000000005,0.094,-0.467,2.286,0.64,1.19
0.65,0.06,0.29,0.42100000000000004,0.081,-0.465,2.28,0.63,1.19
0.65,0.07,0.28,0.415,0.069,-0.46399999999999997,2.273,0.63,1.18
0.65,0.08,0.27,0.41,0.055999999999999994,-0.46299999999999997,2.265,0.62,1.18
0.65,0.09,0.26,0.40399999999999997,0.043,-0.461,2.255,0.61,1.18
0.65,0.1,0.25,0.39799999999999996,0.03,-0.46,2.245,0.6,1.18
0.65,0.11,0.24,0.392,0.017,-0.45799999999999996,2.235,0.6,1.17
0.65,0.12,0.23,0.386,0.005,-0.457,2.2230000000000003,0.59,1.17
0.65,0.13,0.22,0.381,-0.008,-0.455,2.21,0.58,1.17
0.65,0.14,0.21,0.375,-0.02,-0.45399999999999996,2.197,0.57,1.16
0.65,0.15,0.2,0.369,-0.033,-0.452,2.184,0.57,1.16
